X,Y,OBJECTID,TERM_ID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,EXSTARS_I,OWNER,OPERATOR,POSREL,COMMODITY,CAPACITY,TRUCK_IN,TRUCK_OUT,PIPE_IN,PIPE_OUT,MARINE_IN,MARINE_OUT,RAIL_IN,RAIL_OUT,ASPHALT,CHEMICALS,PROPANE,BUTANE,REFINED,ETHANOL,BIODIESEL,CRUDE_OIL,JETFUEL,GASOLINE,DISTILLATE,AVGAS
-91.241958,33.579986,157,ANLTK05001,TRANSMONTAIGNE INCORPORATED,HIGHWAY 4 EAST,ARKANSAS CITY,AR,71670,NOT AVAILABLE,(870) 877-2404,MARINE TERMINAL,IN SERVICE,-999,DESHA,5041,USA,33.579986,-91.241958,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/09/05 00:00:00+00,http://www.transmontaigne.com/,NONE,TRANSMONTAIGNE PRODT SVCS INC,NOT AVAILABLE,WITHIN 40 FEET,REFINED,446000,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,YES,NOT AVAILABLE
-92.681613,33.194412,158,ANLTK05002,DELEK LOGISTICS OPERATING,1000 MCHENRY,EL DORADO,AR,71730,NOT AVAILABLE,(870) 864-1219,REFINERY TERMINAL,IN SERVICE,-999,UNION,5139,USA,33.194412,-92.681613,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/01/22 00:00:00+00,http://www.deleklogistics.com/,T-71-AR-2451,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,NOT AVAILABLE,46700,YES,YES,YES,YES,NO,NO,YES,YES,NO,NO,NO,NO,NO,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,NO,NOT AVAILABLE
-92.627247,33.261614,159,ANLTK05003,ENTERPRISE PRODUCTS - EL DORADO NO. 1 TERMINAL,331 OLD CALION ROAD,EL DORADO,AR,71730,NOT AVAILABLE,(870) 863-7115,BULK TERMINAL,IN SERVICE,-999,UNION,5139,USA,33.261614,-92.627247,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/09/05 00:00:00+00,http://www.enterpriseproducts.com,NONE,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,REFINED,350515,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,NO,YES,NO,NO,NOT AVAILABLE
-92.638656,33.254684,160,ANLTK05004,ENTERPRISE PRODUCTS - EL DORADO P-5 TERMINAL,4021 CALION HIGHWAY,EL DORADO,AR,71730,NOT AVAILABLE,(870) 862-2538,BULK TERMINAL,DISMANTLED,-999,UNION,5139,USA,33.254684,-92.638656,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/09/05 00:00:00+00,http://www.enterpriseproducts.com,NONE,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,REFINED,1023374,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,NO,YES,NO,NO,NOT AVAILABLE
-94.39423,35.309574,161,ANLTK05005,MAGELLAN PIPELINE COMPANY FORT SMITH TERMINAL,8101 HIGHWAY 71 SOUTH,FORT SMITH,AR,72908,NOT AVAILABLE,(501) 646-1721,BULK TERMINAL,IN SERVICE,-999,SEBASTIAN,5131,USA,35.309574,-94.39423,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/01/25 00:00:00+00,http://www.magellanlp.com/,T-71-AR-2453,MAGELLAN PL CO,NOT AVAILABLE,WITHIN 40 FEET,REFINED,167159,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,YES,NO
-90.596162,34.504359,162,ANLTK05006,DELEK LOGISTICS OPERATING - HELENA TERMINAL,826 OLD HIGHWAY,HELENA,AR,72342,NOT AVAILABLE,(870) 338-3428,MARINE TERMINAL,IN SERVICE,-999,PHILLIPS,5107,USA,34.504359,-90.596162,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/12/19 00:00:00+00,NOT AVAILABLE,NONE,"DELEK US HOLDINGS, INC",NOT AVAILABLE,WITHIN 40 FEET,REFINED,-999,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,YES,NOT AVAILABLE
-92.181097,34.714257,163,ANLTK05007,"SAFETY-KLEEN LR, PETRO STORAGE",8401 LINDSEY RD,LITTLE ROCK,AR,72206,NOT AVAILABLE,(501) 490-1613,MARINE TERMINAL,IN SERVICE,-999,PULASKI,5119,USA,34.714257,-92.181097,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/11/12 00:00:00+00,www.safety-kleen.com,NONE,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,CHEMICALS,132375,YES,YES,NO,NO,YES,YES,NO,NO,NO,YES,NO,NO,NO,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,NO,NOT AVAILABLE
-93.149119,33.239437,164,ANLTK05008,EL DORADO PIPELINE COMPANY - MAGNOLIA,8000 COLUMBIA 25,MAGNOLIA,AR,71753,NOT AVAILABLE,(870) 864-1372,BULK TERMINAL,IN SERVICE,-999,COLUMBIA,5027,USA,33.239437,-93.149119,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/11/12 00:00:00+00,NOT AVAILABLE,NONE,NOT AVAILABLE,DALEK LOGISTICS OPERATING LLC EL DORADO PIPELINE *,WITHIN 40 FEET,CRUDE,201000,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO
-92.17816,34.772606,165,ANLTK05009,JP ENERGY ATT LLC,2207 CENTRAL AIRPORT ROAD,NORTH LITTLE ROCK,AR,72117,NOT AVAILABLE,(501) 945-4681,MARINE TERMINAL,IN SERVICE,-999,PULASKI,5119,USA,34.772606,-92.17816,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/01/23 00:00:00+00,www.tacenergy.com,T-71-AR-2464,JP ENERGY ATT LLC,NOT AVAILABLE,WITHIN 40 FEET,"REFINED, CHEMICALS",509313,YES,YES,YES,YES,YES,YES,NO,NO,NO,YES,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,NO,YES,NO,YES,NOT AVAILABLE
-92.17593,34.776619,166,ANLTK05010,"HWRT TERMINAL - N. LITTLE ROCK, LLC",2626 CENTRAL AIRPORT ROAD,NORTH LITTLE ROCK,AR,72117,NOT AVAILABLE,(501) 945-7115,BULK TERMINAL,IN SERVICE,-999,PULASKI,5119,USA,34.776619,-92.17593,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/01/23 00:00:00+00,www.hwrtoil.com/,T-71-AR-2458,HWRT OIL CO LLC,NOT AVAILABLE,WITHIN 40 FEET,"REFINED, BIOFUEL",215000,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,NO,YES,YES,NO
-92.178545,34.777893,167,ANLTK05011,"MAGELLAN MIDSTREAM PARTNERS, L.P. - N LITTLE ROCK - NORTH",2725 CENTRAL AIRPORT ROAD,NORTH LITTLE ROCK,AR,72117,NOT AVAILABLE,(501) 945-2991,BULK TERMINAL,IN SERVICE,-999,PULASKI,5119,USA,34.777893,-92.178545,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/01/25 00:00:00+00,http://www.magellanlp.com/,T-71-AR-2456,MAGELLAN TRMNLS HOLDINGS LP,NOT AVAILABLE,WITHIN 40 FEET,REFINED,272840,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,YES,NO
-92.176839,34.781567,168,ANLTK05012,"MAGELLAN MIDSTREAM PARTNERS, L.P. - N LITTLE ROCK - SOUTH",3222 CENTRAL AIRPORT ROAD,NORTH LITTLE ROCK,AR,72117,NOT AVAILABLE,(501) 945-3291,BULK TERMINAL,IN SERVICE,-999,PULASKI,5119,USA,34.781567,-92.176839,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/01/25 00:00:00+00,http://www.magellanlp.com/,T-71-AR-2459,MAGELLAN TRMNLS HOLDINGS LP,NOT AVAILABLE,WITHIN 40 FEET,REFINED,167978,YES,YES,YES,YES,NO,NO,YES,YES,NO,NO,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,YES,NO
-92.230778,34.749161,169,ANLTK05013,CENTER POINT TERMINAL LLC - N LITTLE ROCK,3206 GRIBBLE STREET,NORTH LITTLE ROCK,AR,72114,NOT AVAILABLE,(501) 945-7497,MARINE TERMINAL,IN SERVICE,-999,PULASKI,5119,USA,34.749161,-92.230778,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/11/06 00:00:00+00,http://www.worldpointlp.com/,T-71-AR-2465,CENTER POINT TERMINAL LLC,NOT AVAILABLE,WITHIN 40 FEET,"REFINED, BIOFUEL, CHEMICALS",308000,YES,YES,NO,NO,YES,YES,NO,NO,NO,YES,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO
-92.175987,34.777948,170,ANLTK05014,DELEK LOGISTICS OPERATING - NORTH LITTLE ROCK TERMINAL,2724 CENTRAL AIRPORT ROAD,NORTH LITTLE ROCK,AR,72117,NOT AVAILABLE,(501) 945-1353,BULK TERMINAL,IN SERVICE,-999,PULASKI,5119,USA,34.777948,-92.175987,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/01/23 00:00:00+00,NOT AVAILABLE,T-71-AR-2457,DELEK MARKETING & SUPPLY LP,NOT AVAILABLE,WITHIN 40 FEET,"REFINED, BIOFUEL",-999,YES,YES,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,YES,NOT AVAILABLE
-91.942436,34.256683,171,ANLTK05015,CENTER POINT TERMINAL COMPANY - PINE BLUFF TERMINAL,4303 EMMETT SANDERS ROAD,PINE BLUFF,AR,71601,NOT AVAILABLE,(870) 535-5030,MARINE TERMINAL,IN SERVICE,-999,JEFFERSON,5069,USA,34.256683,-91.942436,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/11/06 00:00:00+00,http://www.worldpointlp.com/,T-71-AR-2471,CENTER POINT TERMINAL LLC,NOT AVAILABLE,WITHIN 40 FEET,REFINED,126000,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO
-94.16156,36.358492,172,ANLTK05016,TRANSMONTAIGNE - RAZORBACK,2801 WEST HUDSON,ROGERS,AR,72756,NOT AVAILABLE,(479) 631-8098,BULK TERMINAL,IN SERVICE,-999,BENTON,5007,USA,36.358492,-94.16156,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/01/23 00:00:00+00,http://www.transmontaigne.com/,T-71-AR-2467,TRANSMONTAIGNE PRODT SVCS INC,NOT AVAILABLE,WITHIN 40 FEET,REFINED,154500,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,YES,NOT AVAILABLE
-91.754134,35.128756,173,ANLTK05017,ENTERPRISE PRODUCTS- MCRAE TERMINAL,194 TANK FARM RD,SEARCY,AR,72143,NOT AVAILABLE,(501) 726-4451,BULK TERMINAL,IN SERVICE,-999,WHITE,5145,USA,35.128756,-91.754134,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/11/12 00:00:00+00,NOT AVAILABLE,NONE,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,REFINED,100000,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,NO,YES,NO,YES,NOT AVAILABLE
-90.837821,35.960342,174,ANLTK05018,"MURPHY OIL USA, INCORPORATED - JONESBORO TERMINAL (BONO)",HIGHWAY 63 AND COUNTY ROAD 147 (15211 US-63),SEDGWICK,AR,72416,NOT AVAILABLE,(813) 248-9988,BULK TERMINAL,IN SERVICE,-999,CRAIGHEAD,5031,USA,35.960342,-90.837821,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/01/23 00:00:00+00,www.murphyoilcorp.com,T-71-AR-2462,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,"REFINED, CHEMICALS",170000,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO,YES,YES,NO
-92.713551,33.362107,175,ANLTK05019,MARTIN OPERATING PARTNERSHIP L.P.,484 EAST 6TH STREET,SMACKOVER,AR,71762,NOT AVAILABLE,(870) 725-3611,REFINERY TERMINAL,IN SERVICE,-999,UNION,5139,USA,33.362107,-92.713551,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/01/23 00:00:00+00,www.crossoil.com/,T-71-AR-2460,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,NOT AVAILABLE,5000000,YES,YES,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,NO,NO
-90.174217,35.13076,176,ANLTK05020,NGL SUPPLY WHOLESALE LLC - WEST MEMPHIS TERMINAL,1241 S 8TH STREET,WEST MEMPHIS,AR,72301,NOT AVAILABLE,(501) 735-3950,BULK TERMINAL,IN SERVICE,-999,CRITTENDEN,5035,USA,35.13076,-90.174217,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/12/19 00:00:00+00,http://nglsupplyllc.com/,NONE,NGL SUPPLY WHOLESALE LLC,NOT AVAILABLE,WITHIN 40 FEET,REFINED,66666.67,YES,YES,YES,YES,NO,NO,YES,YES,NO,NO,YES,NO,YES,NO,NO,NO,NO,NO,NO,NO
-90.17822,35.128271,177,ANLTK05021,VALERO PARTNERS OPERATING COMPANY LLC - WEST MEMPHIS TERMINAL,1282 S. 8TH STREET,WEST MEMPHIS,AR,72301,NOT AVAILABLE,(870) 735-1610,MARINE TERMINAL,IN SERVICE,-999,CRITTENDEN,5035,USA,35.128271,-90.17822,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/01/23 00:00:00+00,https://www.valeroenergypartners.com/,T-71-AR-2463,PREMCOR REFINING GROUP INC,NOT AVAILABLE,WITHIN 40 FEET,"REFINED, CHEMICALS",1089520,YES,YES,YES,YES,YES,YES,NO,NO,NO,YES,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,YES,NOT AVAILABLE
-90.93967936,36.03073468,178,ANLTK05022,JONESBORO,15211 US-63,WALNUT RIDGE,AR,72416,NOT AVAILABLE,(870) 268-0202,BULK TERMINAL,IN SERVICE,-999,LAWRENCE,5075,USA,36.03073468,-90.93967936,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2015/10/28 00:00:00+00,http://www.adeq.state.ar.us,T-71-AR-2462,MURPHY OIL USA INC,NOT AVAILABLE,WITHIN 40 FEET,"REFINED, BIOFUEL, CHEMICALS",165847,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,NO,NO,YES,YES,NOT AVAILABLE
-92.363011,33.899437,179,ANLTK05023,KINGSLAND,4580 HIGHWAY 189 NORTH,KINGSLAND,AR,71652,9048,(870) 352-3513,LPG TERMINAL,IN SERVICE,-999,CLEVELAND,5025,USA,33.899437,-92.363011,424710,PETROLEUM BULK STATIONS AND TERMINALS,RIGHT-TO-KNOW NETWORK,2015/07/27 00:00:00+00,OTHER,2018/04/23 00:00:00+00,http://www.rtknet.org,NONE,NGL SUPPLY WHOLESALE LLC,NOT AVAILABLE,WITHIN 40 FEET,REFINED,9512,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NOT AVAILABLE
-90.75261,36.063117,180,ANLTK05024,NGL SUPPLY WHOLESALE LLC - LIGHT TERMINAL,507 HIGHWAY 228,BONO,AR,72416,9366,(870) 573-6868,LPG TERMINAL,IN SERVICE,-999,GREENE,5055,USA,36.063117,-90.75261,424710,PETROLEUM BULK STATIONS AND TERMINALS,RIGHT-TO-KNOW NETWORK,2015/07/27 00:00:00+00,OTHER,2019/12/19 00:00:00+00,http://nglsupplyllc.com/,NONE,NGL SUPPLY WHOLESALE LLC,NOT AVAILABLE,WITHIN 40 FEET,REFINED,21428.57,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO
-92.26408558,34.67845859,181,ANLTK05025,ERGON ASPHALT & EMULSIONS - LITTLE ROCK,601 SHAMBURGER LANE,LITTLE ROCK,AR,72206,NOT AVAILABLE,(501) 490-1451,ASPHALT TERMINAL,IN SERVICE,-999,PULASKI,5119,USA,34.67845859,-92.26408558,324121,ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING,EIA,2015/07/27 00:00:00+00,OTHER,2019/12/20 00:00:00+00,http://ergonasphalt.com/,NONE,ERGON ASPHALT AND EMULSIONS,NOT AVAILABLE,WITHIN 40 FEET,ASPHALT,-999,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
-92.1795582,34.7779934,182,ANLTK05026,NORTH LITTLE ROCK,2724 CENTRAL AIRPORT RD,NORTH LITTLE ROCK,AR,72117,NOT AVAILABLE,(501) 945-1421,BULK TERMINAL,IN SERVICE,-999,PULASKI,5119,USA,34.7779934,-92.1795582,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2015/10/28 00:00:00+00,http://www.deleklogistics.com/,T-71-AR-2457,DELEK MARKETING & SUPPLY LP,NOT AVAILABLE,WITHIN 40 FEET,"REFINED, BIOFUEL",-999,YES,YES,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,NO,NO,YES,YES,NOT AVAILABLE
-92.16074,34.823895,183,ANLTK05027,NGL SUPPLY WHOLESALE LLC - RIXIE TERMINAL,8021 HIGHWAY 161,NORTH LITTLE ROCK,AR,72117,1805,(501) 835-0527,LPG TERMINAL,IN SERVICE,-999,PULASKI,5119,USA,34.823895,-92.16074,424710,PETROLEUM BULK STATIONS AND TERMINALS,RIGHT-TO-KNOW NETWORK,2015/07/27 00:00:00+00,OTHER,2019/12/19 00:00:00+00,http://nglsupplyllc.com/,NONE,NGL SUPPLY WHOLESALE LLC,NOT AVAILABLE,WITHIN 40 FEET,REFINED,25714.29,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO
-92.222408,34.751092,184,ANLTK05028,BRUCE OAKLEY INCORPORATED - NORTH LITTLE ROCK,3700 E LINCOLN AVENUE / 300 RIVER PARK ROAD,NORTH LITTLE ROCK,AR,72114,NOT AVAILABLE,(501) 320-8453,BULK,IN SERVICE,-999,PULASKI,5119,USA,34.751092,-92.222408,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2018/02/23 00:00:00+00,OTHER,2019/01/22 00:00:00+00,http://bruceoakley.com/,T-71-AR-2469,BRUCE OAKLEY INC.,BRUCE OAKLEY INC.,WITHIN 40 FEET,REFINED,53000,YES,YES,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO
-117.83812,33.866494,185,ANLTK06001,TORRANCE LOGISTICS COMPANY,1477 JEFFERSON ST,ANAHEIM,CA,92806,NOT AVAILABLE,(714) 996-5588,BULK TERMINAL,IN SERVICE,-999,ORANGE,6059,USA,33.866494,-117.83812,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/11/28 00:00:00+00,NOT AVAILABLE,T-33-CA-4750,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,REFINED,93175,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,YES,YES,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,NO,NOT AVAILABLE
-120.589698,35.039401,186,ANLTK06002,PHILLIPS 66 SANTA MARIA REFINERY - ARROYO GRANDE,2555 WILLOW ROAD,ARROYO GRANDE,CA,93444,NOT AVAILABLE,NOT AVAILABLE,REFINERY TERMINAL,IN SERVICE,-999,SAN LUIS OBISPO,6079,USA,35.039401,-120.589698,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2020/01/30 00:00:00+00,NOT AVAILABLE,NONE,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,CRUDE,207000,YES,YES,NO,NO,NO,NO,YES,YES,NO,NO,NO,NO,NO,NOT AVAILABLE,NOT AVAILABLE,YES,NO,NO,NO,NOT AVAILABLE
-119.073442,35.381949,187,ANLTK06003,ALON BAKERSFIELD OPERATING,2436 FRUITVALE AVE.,BAKERSFIELD,CA,93308,NOT AVAILABLE,(661) 326-4538,REFINERY TERMINAL,IN SERVICE,-999,KERN,6029,USA,35.381949,-119.073442,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2020/01/30 00:00:00+00,NOT AVAILABLE,T-77-CA-4657,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,"CRUDE, REFINED, CHEMICALS",1336000,YES,YES,YES,YES,NO,NO,YES,YES,NO,YES,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,YES,NO,NO,YES,NOT AVAILABLE
-118.918638,35.295179,188,ANLTK06004,KERN OIL & REFINING COMPANY,7724 EAST PANAMA LANE,BAKERSFIELD,CA,93307,NOT AVAILABLE,(661) 845-0761,REFINERY TERMINAL,IN SERVICE,-999,KERN,6029,USA,35.295179,-118.918638,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/02/14 00:00:00+00,www.kernoil.com/,T-77-CA-4655,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,"CRUDE, REFINED, CHEMICALS",477000,YES,YES,YES,YES,NO,NO,YES,YES,NO,YES,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,YES,YES,NO,YES,NOT AVAILABLE
-119.04765,35.397019,189,ANLTK06005,"SAN JOAQUIN REFINING COMPANY, INCORPORATED",3129 STANDARD STREET,BAKERSFIELD,CA,93308,NOT AVAILABLE,(661) 327-4257,REFINERY TERMINAL,IN SERVICE,-999,KERN,6029,USA,35.397019,-119.04765,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2015/10/28 00:00:00+00,www.sjr.com/,T-77-CA-4664,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,"CRUDE, REFINED, ASPHALT, CHEMICALS",789000,YES,YES,YES,YES,NO,NO,YES,YES,YES,YES,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,YES,NO,NO,YES,NOT AVAILABLE
-119.0445912,35.4467449,190,ANLTK06006,SHELL OIL PIPELINE - BAKERSFIELD STATION,1801 PETROL RD,BAKERSFIELD,CA,93308,NOT AVAILABLE,NOT AVAILABLE,CRUDE TERMINAL,IN SERVICE,-999,KERN,6029,USA,35.4467449,-119.0445912,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2020/01/30 00:00:00+00,www.shell.com,NONE,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,CRUDE,256000,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO
-119.70549,35.466883,191,ANLTK06007,CHEVRON PIPELINE BREAKOUT TANKS - BELRIDGE,BELRIDGE RD AND WEST SIDE HWY,BELRIDGE,CA,93251,NOT AVAILABLE,NOT AVAILABLE,BREAKOUT TANKS - CRUDE,IN SERVICE,-999,KERN,6029,USA,35.466883,-119.70549,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2020/05/29 00:00:00+00,www.chevronpipeline.com/,NONE,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,CRUDE,515700,NO,NO,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO
-122.136697,38.071647,192,ANLTK06008,VALERO BENICIA REFINERY,3400 EAST SECOND STREET,BENICIA,CA,94510,NOT AVAILABLE,(707) 745-7581,REFINERY TERMINAL,IN SERVICE,-999,SOLANO,6095,USA,38.071647,-122.136697,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2019/01/22 00:00:00+00,https://www.valeroenergypartners.com/,T-68-CA-4603,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,"CRUDE, REFINED, ASPHALT",4804000,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,YES,YES,NO,YES,NOT AVAILABLE
-122.135079,38.06357,193,ANLTK06009,VALERO BENICIA REFINERY-ASPHALT,3001 PARK ROAD,BENICIA,CA,94510,NOT AVAILABLE,(707) 745-7534,MARINE ASPHALT REFINERY,IN SERVICE,-999,SOLANO,6095,USA,38.06357,-122.135079,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2020/01/30 00:00:00+00,https://www.valeroenergypartners.com/,NONE,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,"CRUDE, REFINED, ASPHALT",716320,YES,YES,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,YES,NO,YES,NO,NOT AVAILABLE
-117.369271,34.058225,194,ANLTK06010,TESORO LOGISTICS OPERATIONS LLC - COLTON TERMINAL,2395 S RIVERSIDE AVE.,BLOOMINGTON,CA,92316,NOT AVAILABLE,(909) 874-3548,BULK TERMINAL,IN SERVICE,-999,SAN BERNARDINO,6071,USA,34.058225,-117.369271,424710,PETROLEUM BULK STATIONS AND TERMINALS,EIA,2015/07/27 00:00:00+00,OTHER,2018/11/28 00:00:00+00,https://iaspub.epa.gov/,T-33-CA-4753,NOT AVAILABLE,NOT AVAILABLE,WITHIN 40 FEET,REFINED,214000,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,NOT AVAILABLE,NOT AVAILABLE,NO,NO,NO,YES,NOT AVAILABLE
